framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,320,128,0.01271360069513321
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,320,64,0.008601599931716919
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,320,128,0.06197119951248169
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,2,0.008550400286912918
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,320,32,0.006470400094985962
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,320,64,0.03514240086078644
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,320,32,0.02102400064468384
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,320,8,0.004447999969124794
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,320,16,0.004879999905824661
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,320,16,0.014662399888038635
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,320,4,0.008534400165081025
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,320,2,0.008495999872684479
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,320,1,0.0045311998575925825
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,320,1,0.007903999835252761
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,384,128,0.013078400492668152
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,384,128,0.07400959730148315
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,16,0.010771200060844421
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,384,64,0.04132159948348999
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,384,32,0.006656000018119812
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,384,16,0.0065151996910572055
