framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,2,power_law_0.6,1.7828397682734898
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,2,power_law_0.8,1.7720100607190814
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,2,power_law_1.01,1.8241124629974366
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_1.01,0.5060480032648359
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_1.02,0.5052425154617854
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,2,power_law_1.02,1.8434294939041138
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_1.2,0.5015990895884378
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,2,power_law_1.2,1.9250852584838867
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,4,uniform,1.8232000044413976
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,4,power_law_0.6,2.1422098432268415
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_1.2,0.49704959988594055
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,4,power_law_0.8,2.203554746082851
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,4,power_law_1.01,2.4480402060917448
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,2,uniform,1.9928960289273943
