framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,1,0.004992000013589859
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,384,1,0.008291199803352356
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,128,0.01881919950246811
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,512,128,0.09728639721870422
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,64,0.012544000148773193
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,512,64,0.05173119902610779
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,32,0.008771199733018875
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,320,2,0.004604800045490265
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,512,32,0.031113600730895995
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,16,0.006812799721956253
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,8,0.0063008002936840056
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,4,0.007465600222349167
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,512,4,0.011007999628782272
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,2,0.005417599901556968
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,512,2,0.00886079967021942
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,512,1,0.0051552001386880875
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,512,1,0.008563199639320373
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,768,128,0.027270400524139406
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,384,8,0.006140799820423126
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,768,128,0.14156479835510255
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,768,64,0.014815999567508698
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,768,64,0.07420160174369812
