framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,768,32,0.05281280279159546
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,2,0.008393599838018417
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,128,0.08629119992256165
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,64,0.06949759721755981
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,128,0.006729599833488464
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,256,2,0.0048640001565217975
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,16,0.004345599934458733
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,64,0.47599039077758787
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,32,0.009600000083446502
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,8,0.009452799707651139
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,320,8,0.011961600184440613
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,2,0.03581439852714539
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8,64,0.005344000086188317
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,192,128,0.02149440050125122
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,1,0.004390399903059006
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,128,0.10241919755935669
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,256,1,0.008476799726486206
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,2,0.00453759990632534
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1536,64,0.19595199823379517
