framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_1.02,0.06979519844055175
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,32,power_law_1.2,0.0703763198852539
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_0.6,0.07872128009796142
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_0.8,0.07722623825073242
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_1.01,0.07511424064636231
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_1.02,0.07769087791442872
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,32,power_law_1.2,0.07398784160614014
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_0.6,0.07879424095153809
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_0.8,0.07963647842407226
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_1.01,0.07209983825683594
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_1.02,0.07887807846069336
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,32,power_law_1.2,0.07632832050323486
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_0.6,0.07714752197265626
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_0.8,0.07660863876342774
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_1.01,0.076593918800354
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_1.02,0.07547840118408203
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,32,power_law_1.2,0.07627647876739502
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_0.6,0.07766143798828125
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_0.8,0.07883903980255128
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.01,0.075381121635437
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.02,0.07791103839874267
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.2,0.08619839668273925
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_0.6,0.08066816329956054
